Year,Quarter,carrier,carshare,carfare,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2012,4,WN,14.97175141,294.8454717,Table 1a,37.29,371.56,14.97,294.85,30721,31884,BOS,GEG,2274,38.47826087,344.5606215,DL,WN
2012,4,US,11.57024793,343.5792857,Table 1a,59.5,305.4,24.79,293.88,30721,31921,BOS,GJT,1966,13.15217391,317.7872727,UA,AA
2012,4,US,54.18848168,191.5497101,Table 1a,54.19,191.55,54.19,191.55,30721,31953,BOS,GNV,1076,41.52173913,198.6668063,US,US
2012,4,US,40.2173913,256.1121622,Table 1a,40.22,256.11,39.67,239.55,30721,31973,BOS,GPT,1297,20,239.5347826,US,UA
2012,4,US,0.564971751,397.59,Table 1a,53.67,343.41,22.6,285.82,30721,31977,BOS,GRB,872,19.23913044,332.6452542,DL,AA
2012,4,UA,13.55932203,216.85,Table 1a,75.42,220.01,13.56,216.85,30721,31982,BOS,GRK,1670,12.82608696,234.7454237,AA,UA
2012,4,US,1.159678858,253.7984615,Table 1a,42.73,194.52,13.92,185.4,30721,31986,BOS,GRR,740,121.8478261,213.9043889,UA,FL
2012,4,US,70.7641196,212.4303991,Table 1a,70.76,212.43,17.94,183.37,30721,31995,BOS,GSO,645,65.43478261,208.7545681,US,UA
2012,4,WN,14.93383743,226.4032911,Table 1a,53.31,261.72,14.93,226.4,30721,31871,BOS,GSP,795,57.5,255.7219282,US,WN
2012,4,US,93.96984925,255.372139,Table 1a,93.97,255.37,93.97,255.37,30721,32124,BOS,HHH,878,21.63043478,254.5337186,US,US
2012,4,WN,62.19512195,226.6233786,Table 1a,62.2,226.62,19.98,198.27,30721,31453,BOS,HOU,1609,115.8695652,234.1433114,WN,FL
2012,4,US,0.073099415,549.156,Table 1a,58.87,129.64,58.87,129.64,30721,30852,BOS,IAD,413,743.4782609,149.567133,B6,B6
2012,4,US,15.25532256,252.5693179,Table 1a,77.16,351.01,15.26,252.57,30721,31453,BOS,IAH,1597,679.0217391,333.6514407,UA,US
2012,4,US,3.076923077,148.8255556,Table 1a,31.62,192.68,31.62,192.68,30721,30928,BOS,ICT,1433,63.58695652,202.9280684,AA,US
2012,4,US,89.68105066,191.5252301,Table 1a,89.68,191.53,89.68,191.53,30721,32323,BOS,ILM,672,57.93478261,191.7228518,US,US
2012,4,WN,6.776108977,228.4064949,Table 1a,54.1,309.94,26.13,246,30721,32337,BOS,IND,818,311.1956522,281.7819804,DL,WN
2012,4,US,70.71823204,205.8417969,Table 1a,70.72,205.84,27.62,186.1,30721,32397,BOS,ITH,279,19.67391304,199.9730939,US,UA
2012,4,UA,61.62790698,513.9586793,Table 1a,61.63,513.96,13.95,367.65,30721,32441,BOS,JAC,1996,18.69565217,482.0221512,UA,AA
2012,4,WN,13.68421053,242.2982692,Table 1a,43.42,271.19,13.68,242.3,30721,32448,BOS,JAN,1254,41.30434783,267.4851053,DL,WN
2012,4,WN,4.276131917,185.8568628,Table 1a,59.56,174.05,59.56,174.05,30721,31136,BOS,JAX,1010,388.9130435,177.3522303,B6,UA
2012,4,DL,21.88956082,134.6998324,Table 1a,56.57,119.03,56.57,119.03,30721,31703,BOS,JFK,187,1096.413044,122.9648161,B6,B6
2012,4,UA,6.164383562,256.2222222,Table 1a,91.1,297.66,91.1,297.66,30721,32884,BOS,LAN,693,15.86956522,296.300137,DL,UA
2012,4,WN,5.931333409,217.4700385,Table 1a,42.4,275.32,18.2,188.13,30721,32211,BOS,LAS,2381,952.9347826,245.2478259,B6,UA
2012,4,WN,1.583729987,210.9122404,Table 1a,26.56,285.98,25.71,250.46,30721,32575,BOS,LAX,2611,2511.956522,290.0926837,AA,WN
2012,4,WN,11.76470588,340.113125,Table 1a,72.06,288.22,72.06,288.22,30721,32896,BOS,LBB,1774,14.7826087,317.3019853,AA,AA
2012,4,US,54.44015444,307.8921986,Table 1a,54.44,307.89,54.44,307.89,30721,32945,BOS,LEX,778,28.15217391,318.2035135,US,US
2012,4,UA,30.51948052,252.0112766,Table 1a,48.7,317.74,18.18,240.45,30721,32951,BOS,LFT,1434,16.73913044,280.657987,DL,AA
2012,4,US,42.81432639,199.3287399,Table 1a,53.88,267.32,42.81,199.33,30721,31703,BOS,LGA,184,1450.652174,235.4074772,DL,US
2012,4,US,5.207687539,268.4396429,Table 1a,91.01,259.26,91.01,259.26,30721,32575,BOS,LGB,2602,175.326087,258.4907254,B6,DL
2012,4,WN,16.29502573,286.8797895,Table 1a,29.67,309.85,19.9,252.55,30721,32600,BOS,LIT,1260,63.36956522,282.4743053,DL,AA
2012,4,US,5.128205128,246.37125,Table 1a,53.85,294.99,53.85,294.99,30721,33029,BOS,LNK,1333,16.95652174,304.0032051,UA,US
2012,4,US,97.10144928,217.3929851,Table 1a,97.1,217.39,97.1,217.39,30721,33139,BOS,LYH,557,15,222.647971,US,US
2012,4,WN,6.451612903,387.8216667,Table 1a,55.91,324.36,55.91,324.36,30721,33158,BOS,MAF,1853,10.10869565,377.7745161,AA,AA
2012,4,UA,12.60504202,252.3726667,Table 1a,80.67,332.27,12.61,252.37,30721,33184,BOS,MBS,667,12.93478261,324.8142017,DL,UA
2012,4,WN,18.85813149,225.0332844,Table 1a,45.47,254.81,18.86,225.03,30721,33198,BOS,MCI,1256,314.1304348,244.694346,DL,WN
2012,4,WN,1.399943815,159.1871906,Table 1a,61.63,180.45,10.08,142.49,30721,31454,BOS,MCO,1121,2321.521739,172.3314032,B6,NK
2012,4,US,81.55339806,370.2205952,Table 1a,81.55,370.22,15.53,350.47,30721,32070,BOS,MDT,335,22.39130435,363.2524272,US,UA
2012,4,WN,95.2688172,174.9086764,Table 1a,95.27,174.91,95.27,174.91,30721,30977,BOS,MDW,861,555.9782609,174.2527586,WN,WN
2012,4,US,20.46666667,288.8892834,Table 1a,67.33,325.72,20.47,288.89,30721,33244,BOS,MEM,1139,163.0434783,310.73676,DL,US
2012,4,UA,34.81481482,381.5608511,Table 1a,55.56,293.8,55.56,293.8,30721,33256,BOS,MFE,1903,14.67391304,329.7014815,AA,AA
2012,4,US,11.81818182,382.35,Table 1a,50,322.05,50,322.05,30721,33264,BOS,MFR,2612,11.95652174,369.9065455,UA,UA
2012,4,US,32.54716981,199.7953623,Table 1a,62.26,223.85,32.55,199.8,30721,33277,BOS,MGM,1092,23.04347826,216.4989151,DL,US
2012,4,US,3.600301822,243.9965868,Table 1a,88.75,199.55,88.75,199.55,30721,32467,BOS,MIA,1258,1008.369565,203.3767285,AA,UA
2012,4,WN,37.31707317,175.5715983,Table 1a,42.99,132.01,42.99,132.01,30721,33342,BOS,MKE,860,490.2173913,159.1149712,FL,FL
2012,4,US,22.74509804,197.3498276,Table 1a,73.73,170.38,73.73,170.38,30721,33360,BOS,MLB,1122,27.7173913,178.7378039,DL,DL
2012,4,US,5.46875,180.8261905,Table 1a,38.02,199.24,38.02,199.24,30721,33367,BOS,MLI,1005,41.73913044,208.0503646,UA,US
2012,4,UA,18.29268293,319.464,Table 1a,48.78,309.98,30.49,237.66,30721,33377,BOS,MLU,1336,8.913043478,287.1271951,DL,AA
2012,4,US,21.67832168,354.433871,Table 1a,44.76,369.42,21.68,354.43,30721,34922,BOS,MRY,2706,15.54347826,399.1198601,UA,US
2012,4,US,2.409638554,351.1357143,Table 1a,54.56,383.82,14.11,289.65,30721,33485,BOS,MSN,932,63.15217391,364.4180034,DL,AA
2012,4,UA,28.93081761,361.5056522,Table 1a,62.26,405.45,28.93,361.51,30721,33486,BOS,MSO,2120,17.2826087,395.3966038,DL,UA
2012,4,WN,4.944547135,198.4061916,Table 1a,56.72,330.4,18.33,190.06,30721,31650,BOS,MSP,1124,940.8695652,277.0508838,DL,SY
2012,4,WN,5.498458376,207.8461215,Table 1a,31.83,270.5,20.91,190.16,30721,33495,BOS,MSY,1367,423.0434783,226.5193243,B6,DL
2012,4,US,21.82642487,216.1436795,Table 1a,72.02,92.27,72.02,92.27,30721,31135,BOS,MYR,738,167.826087,126.4448251,NK,NK
2012,4,US,87.14285714,199.5518579,Table 1a,87.14,199.55,87.14,199.55,30721,33795,BOS,OAJ,630,22.82608696,195.4946191,US,US
2012,4,WN,37.08086785,269.7814894,Table 1a,37.08,269.78,23.87,247.66,30721,32457,BOS,OAK,2694,55.10869565,277.6103945,WN,DL
2012,4,WN,15.44532131,274.4556204,Table 1a,41.04,251.42,41.04,251.42,30721,33851,BOS,OKC,1505,96.41304348,269.5412289,AA,US
2012,4,WN,28.06282723,256.1613433,Table 1a,28.06,256.16,12.98,228.13,30721,33316,BOS,OMA,1282,103.8043478,256.2156126,WN,AA
2012,4,WN,19.65317919,246.0569118,Table 1a,22.83,360,19.65,246.06,30721,32575,BOS,ONT,2566,75.2173913,281.2251301,US,WN
2012,4,US,5.356089504,177.588326,Table 1a,39.42,171.93,15.24,163.4,30721,30977,BOS,ORD,867,2764.021739,185.1621778,AA,NK
2012,4,WN,12.20570012,183.2842132,Table 1a,42.94,230.83,12.21,183.28,30721,33667,BOS,ORF,468,175.4347826,210.8854337,DL,WN
2012,4,WN,1.034137663,153.9655914,Table 1a,86.53,201.48,86.53,201.48,30721,34027,BOS,PBI,1197,977.5,199.3815401,B6,WN
2012,4,WN,4.252968793,255.1555844,Table 1a,44.96,293.95,26.21,234.64,30721,34057,BOS,PDX,2537,393.5869565,280.036211,AS,UA
2012,4,US,97.59036145,195.167037,Table 1a,97.59,195.17,97.59,195.17,30721,34092,BOS,PGV,577,9.02173913,196.2963855,US,US
2012,4,US,98.78787879,212.0690798,Table 1a,98.79,212.07,98.79,212.07,30721,33667,BOS,PHF,464,17.93478261,211.8447273,US,US
2012,4,US,96.61871848,261.6173656,Table 1a,96.62,261.62,96.62,261.62,30721,34100,BOS,PHL,280,1163.695652,258.5446114,US,US
2012,4,UA,20.83333333,280.7573333,Table 1a,39.35,274.23,37.04,208.09,30721,34108,BOS,PIA,974,23.47826087,250.2218056,DL,AA
2012,4,US,28.93553223,241.6866321,Table 1a,36.88,235.68,24.14,205.19,30721,33728,BOS,PNS,1215,72.5,234.3022489,DL,FL
2012,4,US,10.25641026,365.66,Table 1a,52.99,367.7,10.26,365.66,30721,34252,BOS,PSC,2364,12.7173913,393.0588889,DL,US
2012,4,VX,0.417536534,535,Table 1a,35.7,249.65,35.7,249.65,30721,34262,BOS,PSP,2517,52.06521739,291.7607307,UA,UA
2012,4,UA,20.19230769,458.1457143,Table 1a,73.08,331.45,73.08,331.45,30721,34457,BOS,RAP,1613,11.30434783,356.305,DL,DL
2012,4,UA,45.2173913,359.1632692,Table 1a,45.22,359.16,27.83,348.74,30721,34489,BOS,RDM,2492,12.5,362.5088696,UA,AS
2012,4,WN,1.727218583,179.7668391,Table 1a,53.25,154.22,53.25,154.22,30721,34492,BOS,RDU,612,1095,157.2244183,B6,FL
2012,4,US,34.99584372,164.4637352,Table 1a,54.14,151.41,54.14,151.41,30721,34524,BOS,RIC,474,523.0434783,153.6684372,B6,UA
2012,4,WN,31.55339806,288.2742051,Table 1a,31.55,288.27,31.55,288.27,30721,34570,BOS,RNO,2524,67.17391304,322.1878964,WN,WN
2012,4,US,84.09893993,269.0598319,Table 1a,84.1,269.06,84.1,269.06,30721,34574,BOS,ROA,590,30.76086957,274.2470671,US,US
2012,4,US,84.31610942,217.1585797,Table 1a,84.32,217.16,84.32,217.16,30721,34576,BOS,ROC,343,178.8043478,210.8196596,US,US
2012,4,DL,52.67857143,322.7715254,Table 1a,52.68,322.77,43.75,307.78,30721,32547,BOS,RST,1089,12.17391304,314.0074107,DL,AA
2012,4,WN,6.201878332,170.5521419,Table 1a,70.89,200.23,11.96,114.82,30721,31714,BOS,RSW,1249,1284.673913,185.3221922,B6,NK
2012,4,WN,5.972898303,247.8775991,Table 1a,40.76,299.16,20.66,238.42,30721,33570,BOS,SAN,2588,826.1956522,275.3080897,B6,UA
2012,4,WN,13.7007874,282.4621073,Table 1a,41.47,239.48,41.47,239.48,30721,33214,BOS,SAT,1764,207.0652174,274.3456378,AA,FL
2012,4,US,56.37630662,203.1765266,Table 1a,56.38,203.18,56.38,203.18,30721,34685,BOS,SAV,901,155.9782609,211.3806829,US,US
2012,4,US,35.43123543,389.9892105,Table 1a,41.72,319.74,14.69,298.12,30721,34689,BOS,SBA,2669,46.63043478,338.6537063,UA,AA
2012,4,US,3.75,276.1866667,Table 1a,56.88,388.72,35.63,366.83,30721,34696,BOS,SBN,788,17.39130435,378.6555,DL,US
2012,4,US,44.7761194,439.1598333,Table 1a,44.78,439.16,42.54,382.87,30721,34236,BOS,SBP,2685,14.56521739,390.5208955,US,UA
2012,4,US,99.08256881,184.9465741,Table 1a,99.08,184.95,99.08,184.95,30721,34704,BOS,SBY,365,11.84782609,184.9811927,US,US
2012,4,US,73.85620915,333.4943363,Table 1a,73.86,333.49,18.95,279.33,30721,34711,BOS,SCE,369,16.63043478,326.2523529,US,UA
2012,4,WN,17.35395189,264.6389109,Table 1a,42.18,258.33,42.18,258.33,30721,33044,BOS,SDF,829,126.5217391,274.4453952,US,US
2012,4,WN,0.595496313,271.3370199,Table 1a,40.21,369.98,23.88,275.29,30721,32457,BOS,SFO,2704,2756.195652,337.7542978,UA,WN
2012,4,US,1.401869159,299.0533333,Table 1a,47.2,274.89,47.2,274.89,30721,34783,BOS,SGF,1238,23.26086957,292.7488785,AA,AA
2012,4,WN,8.313294401,243.6771488,Table 1a,49.67,262.66,10.48,248.72,30721,32457,BOS,SJC,2689,316.4130435,263.1176331,B6,WN
2012,4,WN,12.37446198,252.3514783,Table 1a,61.66,395.03,12.37,252.35,30721,34614,BOS,SLC,2105,303.0434783,350.7996342,DL,WN
2012,4,WN,14.8447205,314.6723431,Table 1a,31.55,317.11,14.84,276.67,30721,33192,BOS,SMF,2636,175,316.1265342,UA,AA
2012,4,WN,5.411103303,290.0057143,Table 1a,32.82,270.4,32.82,270.4,30721,32575,BOS,SNA,2592,154.673913,315.6559382,AA,AA
2012,4,US,6.079295154,205.3764493,Table 1a,76.96,192.36,14.67,178.53,30721,34986,BOS,SRQ,1220,246.7391304,190.7186123,B6,DL
2012,4,WN,59.18018787,243.5652381,Table 1a,59.18,243.57,10.33,187.65,30721,31123,BOS,STL,1047,509.1304348,228.0155914,WN,UA
2012,4,US,31.81818182,211.0792857,Table 1a,40.91,191.49,40.91,191.49,30721,35096,BOS,SYR,265,19.13043478,200.6734659,B6,DL
2012,4,US,46.35193133,250.513287,Table 1a,46.35,250.51,45.71,245.19,30721,35249,BOS,TLH,1108,50.65217391,247.2155579,US,UA
2012,4,WN,2.460086354,184.1088571,Table 1a,72.08,185.99,72.08,185.99,30721,33195,BOS,TPA,1185,1082.5,181.2985561,B6,WN
2012,4,US,76.02040816,262.0321477,Table 1a,76.02,262.03,76.02,262.03,30721,35323,BOS,TRI,732,21.30434783,278.5666837,US,US
2012,4,WN,6.690777577,326.032973,Table 1a,58.95,257.2,58.95,257.2,30721,34653,BOS,TUL,1394,60.10869565,285.2123147,AA,AA
2012,4,UA,9.090909091,280.4791667,Table 1a,75.76,279.39,12.12,265.82,30721,35380,BOS,TVC,749,14.34782609,276.3490152,DL,AA
2012,4,US,67.98365123,266.3217435,Table 1a,67.98,266.32,67.98,266.32,30721,35412,BOS,TYS,830,79.7826087,273.220327,US,US
2012,4,US,38.97058824,255.2704717,Table 1a,53.68,262.2,38.97,255.27,30721,31504,BOS,VPS,1187,29.56521739,256.8215074,DL,US
2012,4,US,17.01570681,299.3955385,Table 1a,40.05,325.47,17.02,299.4,30721,31834,BOS,XNA,1312,41.52173913,312.3317278,DL,US
2012,4,UA,76.19047619,473.86375,Table 1a,76.19,473.86,23.81,398.01,30747,30852,BRO,BWI,1511,2.282608696,455.802381,UA,AA
2012,4,UA,60.86956522,388.7933333,Table 1a,60.87,388.79,37.68,319.13,30747,30852,BRO,DCA,1483,7.5,362.9221739,UA,AA
2012,4,UA,90.90909091,377.0606,Table 1a,90.91,377.06,90.91,377.06,30747,31703,BRO,EWR,1679,5.97826087,369.3892727,UA,UA
2012,4,UA,80.95238095,409.4123529,Table 1a,80.95,409.41,80.95,409.41,30747,30852,BRO,IAD,1467,2.282608696,469.6252381,UA,UA
2012,4,UA,98.36512262,164.927313,Table 1a,98.37,164.93,98.37,164.93,30747,31453,BRO,IAH,308,39.89130435,165.7377929,UA,UA
2012,4,UA,72.72727273,574.3171429,Table 1a,72.73,574.32,23.38,365.23,30747,32575,BRO,LAX,1372,8.369565217,517.8172727,UA,AA
2012,4,UA,69.72477064,395.7003947,Table 1a,69.72,395.7,15.6,288.73,30747,31703,BRO,LGA,1695,11.84782609,363.7308257,UA,AA
2012,4,UA,59.48275862,358.2505797,Table 1a,59.48,358.25,35.34,327.51,30747,30977,BRO,ORD,1234,12.60869565,343.5312931,UA,AA
2012,4,UA,61.53846154,348.12625,Table 1a,61.54,348.13,61.54,348.13,30747,32575,BRO,SNA,1336,1.413043478,438.3338462,UA,UA
2012,4,US,21.77419355,269.1996296,Table 1a,52.02,213.39,11.69,193.84,30781,30852,BTR,BWI,1014,26.95652174,224.9,DL,UA
2012,4,US,11.41975309,281.8204054,Table 1a,45.99,220.13,13.73,209.05,30781,30852,BTR,DCA,985,70.43478261,224.6821605,DL,AA
2012,4,US,7.692307692,423.8723077,Table 1a,50.89,358.6,37.87,357.76,30781,31703,BTR,EWR,1182,18.36956522,365.7965681,UA,DL
2012,4,US,3.982300885,315.7622222,Table 1a,53.54,195.16,53.54,195.16,30781,32467,BTR,FLL,737,24.56521739,207.2953097,DL,DL
2012,4,US,20,314.2542857,Table 1a,77.14,242.89,77.14,242.89,30781,31703,BTR,HPN,1216,3.804347826,254.9168571,DL,DL
2012,4,US,14.72868217,267.9194737,Table 1a,44.96,214.07,44.96,214.07,30781,30852,BTR,IAD,969,14.02173913,227.6042636,UA,UA
2012,4,UA,98.63636364,433.3643318,Table 1a,98.64,433.36,98.64,433.36,30781,31453,BTR,IAH,253,47.82608696,430.8801136,UA,UA
2012,4,US,20.28985507,322.24,Table 1a,60.87,253.14,60.87,253.14,30781,31703,BTR,JFK,1197,7.5,261.5,DL,DL
2012,4,US,0.210970464,549.08,Table 1a,46.84,341.11,41.56,321.15,30781,32575,BTR,LAX,1609,51.52173913,331.4091561,UA,AA
2012,4,US,11.52993348,276.6663462,Table 1a,46.12,255.39,26.39,205.57,30781,31703,BTR,LGA,1198,49.02173913,241.2821508,DL,UA
2012,4,DL,91.93548387,305.4270175,Table 1a,91.94,305.43,91.94,305.43,30781,30977,BTR,MDW,799,6.739130435,298.1077419,DL,DL
2012,4,US,7.407407407,304.5533333,Table 1a,59.26,267.43,59.26,267.43,30781,32467,BTR,MIA,738,8.804347826,286.0495062,DL,DL
2012,4,US,14.28571429,405.935,Table 1a,28.57,585.7,14.29,405.94,30781,32457,BTR,OAK,1839,1.52173913,420.6792857,DL,US
2012,4,UA,40.74074074,354.2848485,Table 1a,54.32,342.48,54.32,342.48,30781,32575,BTR,ONT,1563,8.804347826,344.7204938,AA,AA
2012,4,US,9.836065574,241.3752381,Table 1a,31.15,280.55,31.15,280.55,30781,30977,BTR,ORD,810,46.41304348,288.9312178,DL,US
2012,4,US,22.54901961,316.5291304,Table 1a,63.73,254.54,63.73,254.54,30781,33667,BTR,ORF,965,11.08695652,263.7529412,DL,UA
2012,4,US,31.57894737,279.2908333,Table 1a,63.16,253.76,63.16,253.76,30781,33667,BTR,PHF,956,4.130434783,258.9276316,DL,DL
2012,4,US,0.523560209,589,Table 1a,53.4,338.85,38.48,323.33,30781,32457,BTR,SFO,1847,41.52173913,335.5434817,UA,AA
2012,4,UA,53.62318841,344.6432432,Table 1a,53.62,344.64,44.93,307.77,30781,32457,BTR,SJC,1821,7.5,336.2126087,UA,AA
2012,4,US,0.884955752,394.02,Table 1a,53.98,328.66,10.62,264.31,30781,32575,BTR,SNA,1577,12.2826087,323.139823,AA,DL
2012,4,US,8.823529412,223.6722222,Table 1a,57.84,230,31.37,214.43,30781,33195,BTR,TPA,549,11.08695652,225.2242157,DL,UA
2012,4,US,5.128205128,283.08,Table 1a,87.18,381.64,87.18,381.64,30785,32575,BTV,BUR,2489,4.239130435,376.3858974,B6,US
2012,4,US,87.5,268.5628571,Table 1a,87.5,268.56,87.5,268.56,30785,30852,BTV,BWI,408,11.30434783,267.4379808,US,US
2012,4,US,97.18766901,177.9570618,Table 1a,97.19,177.96,97.19,177.96,30785,30852,BTV,DCA,437,200.9782609,179.3086912,US,US
2012,4,US,4.228855721,240.6270588,Table 1a,95.27,211.43,95.27,211.43,30785,31703,BTV,EWR,266,43.69565217,212.344204,UA,UA
2012,4,US,25.44951591,247.412337,Table 1a,27.11,187.23,18.95,184.35,30785,32467,BTV,FLL,1327,78.58695652,216.4046058,UA,DL
2012,4,DL,27.27272727,388.1116667,Table 1a,68.18,279.54,68.18,279.54,30785,31453,BTV,HOU,1585,2.391304348,312.2854546,B6,B6
2012,4,US,0.674157303,232.8233333,Table 1a,78.88,223.16,14.61,192.06,30785,30852,BTV,IAD,441,48.36956522,217.5756405,UA,DL
2012,4,US,23.07692308,251.0558333,Table 1a,66.15,321.97,23.08,251.06,30785,31453,BTV,IAH,1570,28.26086957,304.7277692,UA,US
2012,4,US,0.037160907,119.99,Table 1a,99.89,118.51,99.89,118.51,30785,31703,BTV,JFK,266,292.5,118.4766778,B6,B6
2012,4,US,20.64516129,346.5699219,Table 1a,49.03,321.48,49.03,321.48,30785,32575,BTV,LAX,2500,67.39130435,339.9003548,UA,UA
2012,4,US,3.448275862,146.721,Table 1a,96.21,138.2,96.21,138.2,30785,31703,BTV,LGA,258,63.04347826,138.6519655,DL,DL
2012,4,B6,100,374.4828571,Table 1a,100,374.48,100,374.48,30785,32575,BTV,LGB,2492,3.804347826,374.4828571,B6,B6
2012,4,US,12.5984252,278.135625,Table 1a,60.63,241.65,60.63,241.65,30785,32467,BTV,MIA,1348,13.80434783,279.5086614,DL,DL
2012,4,US,22.22222222,433.305,Table 1a,66.67,362.67,66.67,362.67,30785,32457,BTV,OAK,2564,2.934782609,396.4625926,B6,B6
2012,4,US,68,424.7770588,Table 1a,68,424.78,68,424.78,30785,32575,BTV,ONT,2456,2.717391304,410.8492,US,US
2012,4,US,20.70175439,259.0416102,Table 1a,70.88,312.1,20.7,259.04,30785,30977,BTV,ORD,763,123.9130435,294.694114,UA,US
2012,4,US,71.75572519,339.7317021,Table 1a,71.76,339.73,14.5,281.94,30785,33667,BTV,ORF,547,14.23913044,332.0682443,US,DL
2012,4,US,92.85714286,336.3653846,Table 1a,92.86,336.37,92.86,336.37,30785,33667,BTV,PHF,536,1.52173913,333.9235714,US,US
2012,4,US,17.02668361,355.0197015,Table 1a,62.39,335.49,10.17,304.85,30785,32457,BTV,SFO,2575,85.54347826,336.3972427,UA,B6
2012,4,US,6.779661017,424.6125,Table 1a,47.46,400.03,28.81,384.55,30785,32457,BTV,SJC,2561,6.413043478,401.6701695,B6,UA
2012,4,US,2.702702703,604.13,Table 1a,72.97,427.12,12.16,329.33,30785,32575,BTV,SNA,2483,8.043478261,422.6871622,UA,DL
2012,4,US,26.86170213,220.730396,Table 1a,33.24,201.85,26.46,183.98,30785,33195,BTV,TPA,1250,81.73913044,200.996609,B6,UA
2012,4,WN,74.66063348,301.4346667,Table 1a,74.66,301.43,74.66,301.43,30792,32575,BUF,BUR,2207,24.02173913,301.9197738,WN,WN
2012,4,WN,97.2241499,121.3060243,Table 1a,97.22,121.31,97.22,121.31,30792,30852,BUF,BWI,281,469.8913044,122.024631,WN,WN
2012,4,US,98.20210787,133.1769571,Table 1a,98.2,133.18,98.2,133.18,30792,30852,BUF,DCA,296,175.326087,134.5326286,US,US
2012,4,WN,5.899419729,145.7214754,Table 1a,89.75,242.3,89.75,242.3,30792,31703,BUF,EWR,282,112.3913044,236.6335203,UA,WN
2012,4,WN,43.58278403,189.1783452,Table 1a,43.58,189.18,10.39,168.3,30792,32467,BUF,FLL,1165,560.6521739,188.5919465,WN,UA
2012,4,WN,70.3030303,205.4406035,Table 1a,70.3,205.44,18.42,161.8,30792,31453,BUF,HOU,1297,89.67391304,203.1888242,WN,FL
2012,4,US,93.10344828,202.4137037,Table 1a,93.1,202.41,93.1,202.41,30792,31703,BUF,HPN,289,3.152173913,207.8317241,US,US
2012,4,US,2.215189873,145.19,Table 1a,85.76,207.76,85.76,207.76,30792,30852,BUF,IAD,283,34.34782609,204.4939557,UA,US
2012,4,US,21.28205128,226.4453012,Table 1a,65.45,200.8,65.45,200.8,30792,31453,BUF,IAH,1281,169.5652174,212.6075192,UA,UA
2012,4,WN,85.56701031,188.1571084,Table 1a,85.57,188.16,14.43,119.37,30792,31703,BUF,ISP,326,10.54347826,178.2284536,WN,US
2012,4,US,0.024133215,125.4733333,Table 1a,84.44,111.34,14.24,107.97,30792,31703,BUF,JFK,301,1351.195652,110.8092977,B6,DL
2012,4,WN,29.37751903,235.7422866,Table 1a,29.38,235.74,29.38,235.74,30792,32575,BUF,LAX,2218,242.7173913,261.4565786,WN,WN
2012,4,WN,0.795228628,153.0414286,Table 1a,93.87,121.7,93.87,121.7,30792,31703,BUF,LGA,292,382.7173913,122.7251946,DL,DL
2012,4,DL,7.407407407,227.3316667,Table 1a,91.36,286.33,91.36,286.33,30792,32575,BUF,LGB,2209,8.804347826,281.3627161,B6,DL
2012,4,WN,98.90350877,151.5347118,Table 1a,98.9,151.53,98.9,151.53,30792,30977,BUF,MDW,468,297.3913044,151.7911952,WN,WN
2012,4,US,18.86503068,240.6758537,Table 1a,54.45,179.85,16.87,158.69,30792,32467,BUF,MIA,1185,70.86956522,195.2373006,DL,UA
2012,4,WN,83.09859155,315.9174576,Table 1a,83.1,315.92,83.1,315.92,30792,32457,BUF,OAK,2299,23.15217391,321.6014554,WN,WN
2012,4,WN,93.47826087,291.7455349,Table 1a,93.48,291.75,93.48,291.75,30792,32575,BUF,ONT,2173,25,293.0294348,WN,WN
2012,4,US,8.333333333,192.9721032,Table 1a,55.26,182.79,34.66,173.85,30792,30977,BUF,ORD,473,328.6956522,180.6816402,UA,AA
2012,4,WN,49.08256881,179.7395794,Table 1a,49.08,179.74,32.8,173.59,30792,33667,BUF,ORF,438,47.39130435,178.176078,WN,US
2012,4,US,92.5,200.7618919,Table 1a,92.5,200.76,92.5,200.76,30792,33667,BUF,PHF,418,4.347826087,197.70225,US,US
2012,4,WN,19.83166754,257.8197613,Table 1a,34.93,251.28,34.93,251.28,30792,32457,BUF,SFO,2309,206.6304348,266.0059127,UA,UA
2012,4,WN,55.89225589,292.6613253,Table 1a,55.89,292.66,55.89,292.66,30792,32457,BUF,SJC,2294,32.2826087,301.3128283,WN,WN
2012,4,WN,37.17579251,315.0008527,Table 1a,37.18,315,37.18,315,30792,32575,BUF,SNA,2199,37.7173913,335.310951,WN,WN
2012,4,WN,45.74376612,177.9952162,Table 1a,45.74,178,17.33,131,30792,33195,BUF,TPA,1053,505.6521739,166.0922292,WN,DL
2012,4,UA,25.80645161,379.9025,Table 1a,70.97,415.2,25.81,379.9,32575,33105,BUR,CVG,1891,3.369565217,401.6735484,DL,UA
2012,4,WN,89.70588235,311.7221312,Table 1a,89.71,311.72,10.29,233.85,32575,32896,BUR,LBB,950,7.391304348,303.7057353,WN,UA
2012,4,WN,94.5945946,278.183,Table 1a,94.59,278.18,94.59,278.18,32575,32600,BUR,LIT,1488,8.043478261,283.0271622,WN,WN
2012,4,DL,68.75,258.5436364,Table 1a,68.75,258.54,68.75,258.54,32575,33127,BUR,LWS,843,1.739130435,262.30875,DL,DL
2012,4,WN,93.47826087,320.8855814,Table 1a,93.48,320.89,93.48,320.89,32575,33158,BUR,MAF,949,5,328.891087,WN,WN
