tbl,Year,quarter,citymarketid_1,citymarketid_2,City1,City2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2014,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,10874,14635,CAK,RSW,195,184.4392419,WN,0.841137124,180.7187541,FL,0.02173913,166.9230769
Table1a,2014,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,10874,14635,CAK,RSW,195,184.4392419,WN,0.841137124,180.7187541,US,0.061315496,225.7972727
Table1a,2014,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,11042,14635,CLE,RSW,450.1086957,187.2554697,F9,0.514609998,144.9903801,DL,0.03767206,234.6865385
Table1a,2014,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,10874,12889,CAK,LAS,55.32608696,254.7151277,WN,0.540275049,230.052,DL,0.202357564,281.9873786
Table1a,2014,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,11042,12889,CLE,LAS,665.7608696,236.9834612,F9,0.419918367,171.275311,AA,0.022530612,260.9898551
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,13796,CAK,OAK,6.847826087,267.2984127,WN,0.888888889,264.05,DL,0.095238095,300.5
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,13796,CAK,OAK,6.847826087,267.2984127,WN,0.888888889,264.05,US,0.015873016,250
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,13796,CAK,OAK,6.847826087,267.2984127,WN,0.888888889,264.05,WN,0.888888889,264.05
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14771,CAK,SFO,28.80434783,302.9392453,UA,0.332075472,315.3488636,DL,0.158490566,328.3904762
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,10874,14831,CAK,SJC,3.152173913,399.3,WN,0.482758621,349.4428571,DL,0.172413793,371.54
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,13796,CLE,OAK,37.93478261,298.9604585,WN,0.88252149,293.0493506,DL,0.040114613,369.0142857
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,13796,CLE,OAK,37.93478261,298.9604585,WN,0.88252149,293.0493506,WN,0.88252149,293.0493506
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,13796,CLE,OAK,37.93478261,298.9604585,WN,0.88252149,293.0493506,US,0.06017192,370.5238095
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,F9,0.012600806,208.76
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,WN,0.059727823,257.5734177
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,DL,0.053427419,304.5910377
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,AA,0.067540323,286.5354478
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,UA,0.713457661,370.9113387
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14771,CLE,SFO,431.3043478,345.8270917,UA,0.713457661,370.9113387,US,0.060735887,274.1721992
Table1a,2014,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,11042,14831,CLE,SJC,39.56521739,317.7497253,UA,0.35989011,320.8900763,AA,0.181318681,316.3681818
Table1a,2014,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,11697,CAK,FLL,45,242.8338164,WN,0.439613527,220.7340659,DL,0.306763285,260.4992126
Table1a,2014,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,10874,13303,CAK,MIA,25.43478261,240.6316239,DL,0.662393162,214.7651613,AA,0.051282051,332.8666667
Table1a,2014,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,11697,CLE,FLL,473.4782609,220.5876722,F9,0.412993572,146.1005559,DL,0.085629017,268.969437
Table1a,2014,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,11042,13303,CLE,MIA,125.4347826,296.6433276,AA,0.480935875,319.7558559,AA,0.480935875,319.7558559
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,10800,CAK,BUR,0.543478261,234.8,WN,0.6,255.3333333,UA,0.4,204
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12892,CAK,LAX,45.43478261,314.5,WN,0.313397129,274.3458015,DL,0.253588517,384.2226415
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,12954,CAK,LGB,0.434782609,459,US,0.5,364.5,DL,0.25,679
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,13891,CAK,ONT,7.5,275.8231884,WN,0.608695652,219.5261905,AA,0.014492754,327.6
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,10874,14908,CAK,SNA,14.23913043,293.1587786,DL,0.458015267,267.335,DL,0.458015267,267.335
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,10800,CLE,BUR,10.97826087,302.8029703,UA,0.475247525,275.2875,DL,0.01980198,289.5
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12892,CLE,LAX,538.2608696,323.6353796,UA,0.536752827,379.5322799,AA,0.118739903,260.0068027
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,12954,CLE,LGB,4.130434783,260.6078947,US,0.763157895,246.9827586,DL,0.105263158,293.975
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,13891,CLE,ONT,39.7826087,328.7579235,UA,0.336065574,352.0926829,AA,0.245901639,334.7722222
Table1a,2014,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,11042,14908,CLE,SNA,108.9130435,302.9819361,UA,0.659680639,295.5263238,AA,0.153692615,328.2311688
Table1a,2014,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,15304,CAK,TPA,279.8913043,158.7358835,WN,0.827961165,154.0806285,US,0.069126214,191.3207865
Table1a,2014,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,15304,CAK,TPA,279.8913043,158.7358835,WN,0.827961165,154.0806285,DL,0.075339806,170.2809278
Table1a,2014,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,15304,CAK,TPA,279.8913043,158.7358835,WN,0.827961165,154.0806285,WN,0.827961165,154.0806285
Table1a,2014,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,10874,15304,CAK,TPA,279.8913043,158.7358835,WN,0.827961165,154.0806285,FL,0.014757282,160.3394737
Table1a,2014,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,11042,15304,CLE,TPA,487.826087,164.3245098,UA,0.396836007,189.6499158,DL,0.084224599,194.9925926
Table1a,2014,4,30647,33495,"Cleveland, OH (Metropolitan Area)","New Orleans, LA",917,10874,13495,CAK,MSY,55.54347826,235.360274,WN,0.395303327,228.0752475,DL,0.346379648,221.9932203
Table1a,2014,4,30647,33495,"Cleveland, OH (Metropolitan Area)","New Orleans, LA",917,11042,13495,CLE,MSY,114.1304348,269.4071429,UA,0.276190476,271.632069,AA,0.084761905,299.2629213
Table1a,2014,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,10874,14679,CAK,SAN,32.7173913,283.0229236,WN,0.342192691,242.9029126,DL,0.292358804,294.0943182
Table1a,2014,4,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,11042,14679,CLE,SAN,180,304.7268116,UA,0.445048309,307.5873813,AA,0.088164251,348.9808219
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,10874,14100,CAK,PHL,66.08695652,238.4927632,US,0.901315789,245.9441606,US,0.901315789,245.9441606
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,10874,14100,CAK,PHL,66.08695652,238.4927632,US,0.901315789,245.9441606,DL,0.083881579,150.2666667
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,200.8695652,328.7301407,US,0.841991342,341.3229434,US,0.841991342,341.3229434
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,200.8695652,328.7301407,US,0.841991342,341.3229434,UA,0.062770563,265.9465517
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,200.8695652,328.7301407,US,0.841991342,341.3229434,AA,0.012987013,437.6708333
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,200.8695652,328.7301407,US,0.841991342,341.3229434,DL,0.046536797,204.1139535
Table1a,2014,4,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,11042,14100,CLE,PHL,200.8695652,328.7301407,US,0.841991342,341.3229434,WN,0.017857143,232.7181818
Table1a,2014,4,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,10874,14492,CAK,RDU,14.56521739,233.2783582,US,0.664179104,232.294382,DL,0.194029851,246.1346154
Table1a,2014,4,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,11042,14492,CLE,RDU,213.2608696,140.1891947,F9,0.45667686,82.60569196,DL,0.166666667,199.9966361
Table1a,2014,4,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,10466,BLI,AZA,148.8043478,126.0905771,G4,1,126.0905771,G4,1,126.0905771
Table1a,2014,4,30666,30466,"Bellingham, WA","Phoenix, AZ",1208,10666,14107,BLI,PHX,54.02173913,162.9026157,AS,0.947686117,161.0201699,AS,0.947686117,161.0201699
Table1a,2014,4,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,10666,13796,BLI,OAK,134.673913,111.1121065,G4,0.876513317,102.1546961,AS,0.120258273,175.8738255
Table1a,2014,4,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,10666,14771,BLI,SFO,21.73913043,166.4735,AS,0.985,166.6370558,AS,0.985,166.6370558
Table1a,2014,4,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,10666,14831,BLI,SJC,16.84782609,185.86,AS,0.961290323,184.1322148,AS,0.961290323,184.1322148
Table1a,2014,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,10800,BLI,BUR,9.565217391,184.0261364,AS,0.988636364,185.008046,AS,0.988636364,185.008046
Table1a,2014,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,12892,BLI,LAX,152.6086957,124.0326211,G4,0.755698006,105.793591,AS,0.23005698,180.1820433
Table1a,2014,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,12954,BLI,LGB,2.608695652,195.2541667,AS,0.916666667,201.7045455,AS,0.916666667,201.7045455
Table1a,2014,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,13891,BLI,ONT,15.32608696,188.9836879,AS,0.957446809,188.9837037,AS,0.957446809,188.9837037
Table1a,2014,4,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,10666,14908,BLI,SNA,38.69565217,177.7842697,AS,0.966292135,177.2334302,AS,0.966292135,177.2334302
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,WN,0.712568853,272.3154252
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,UA,0.02203305,289.9556818
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,US,0.047320981,297.1338624
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,F9,0.038557837,182.9636364
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,AA,0.079369054,254.2971609
Table1a,2014,4,30693,30466,"Nashville, TN","Phoenix, AZ",1449,10693,14107,BNA,PHX,434.1304348,269.0815223,WN,0.712568853,272.3154252,DL,0.089384076,265.7991597
Table1a,2014,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,10821,BNA,BWI,569.8913043,198.7791532,WN,0.918176616,197.7086207,US,0.040244135,204.3668246
Table1a,2014,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,10821,BNA,BWI,569.8913043,198.7791532,WN,0.918176616,197.7086207,DL,0.031279802,219.3408537
Table1a,2014,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,10821,BNA,BWI,569.8913043,198.7791532,WN,0.918176616,197.7086207,WN,0.918176616,197.7086207
Table1a,2014,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,11278,BNA,DCA,596.9565217,197.5076657,WN,0.526766205,177.4281369,AA,0.041150765,225.3256637
Table1a,2014,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,10693,12264,BNA,IAD,145,239.1691154,UA,0.815592204,241.4874081,DL,0.113193403,214.4192053
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,11618,BNA,EWR,603.5869565,195.0375113,UA,0.466954799,229.2924026,DL,0.037997479,196.7180095
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12197,BNA,HPN,16.19565217,210.0624161,DL,0.463087248,208.1014493,AA,0.033557047,196.8
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12391,BNA,ISP,32.2826087,194.1329966,WN,0.962962963,189.6972028,US,0.03030303,341.8444444
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12391,BNA,ISP,32.2826087,194.1329966,WN,0.962962963,189.6972028,WN,0.962962963,189.6972028
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12478,BNA,JFK,127.0652174,192.4827203,DL,0.492728828,192.6265625,AA,0.311377246,191.1107143
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,12953,BNA,LGA,1153.26087,190.2148916,WN,0.333459001,169.6334652,AA,0.290480679,197.7971123
Table1a,2014,4,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,10693,15070,BNA,SWF,7.282608696,209.1029851,DL,0.791044776,200.7,AA,0.014925373,293.9
Table1a,2014,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,13796,BNA,OAK,85.97826087,312.3061947,WN,0.936788875,313.1711201,DL,0.042983565,287.4058824
Table1a,2014,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,13796,BNA,OAK,85.97826087,312.3061947,WN,0.936788875,313.1711201,WN,0.936788875,313.1711201
Table1a,2014,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,14771,BNA,SFO,261.3043478,329.005782,WN,0.273710483,313.9787234,AA,0.25,340.9352745
Table1a,2014,4,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,10693,14831,BNA,SJC,94.89130435,328.7344788,WN,0.567010309,325.1753535,AA,0.254295533,332.7027027
Table1a,2014,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,500.326087,221.7475994,WN,0.860308494,220.9213636,AA,0.01129698,230.8942308
Table1a,2014,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,500.326087,221.7475994,WN,0.860308494,220.9213636,US,0.042798175,205.7994924
Table1a,2014,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,500.326087,221.7475994,WN,0.860308494,220.9213636,DL,0.076906365,233.7053672
Table1a,2014,4,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,10693,15304,BNA,TPA,500.326087,221.7475994,WN,0.860308494,220.9213636,WN,0.860308494,220.9213636
Table1a,2014,4,30713,30466,"Boise, ID","Phoenix, AZ",735,10713,14107,BOI,PHX,377.6086957,192.1841969,US,0.462291307,181.3600872,AA,0.010650547,172.1675676
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,13796,BOI,OAK,198.5869565,181.0720307,WN,0.962233169,181.0077929,WN,0.962233169,181.0077929
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,13796,BOI,OAK,198.5869565,181.0720307,WN,0.962233169,181.0077929,DL,0.01423098,181.45
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,13796,BOI,OAK,198.5869565,181.0720307,WN,0.962233169,181.0077929,AS,0.02244116,183.9463415
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,149.2391304,248.993008,UA,0.823743627,259.1423519,WN,0.01383831,194.3
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,149.2391304,248.993008,UA,0.823743627,259.1423519,DL,0.063364894,217.4988506
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,149.2391304,248.993008,UA,0.823743627,259.1423519,AS,0.067734887,190.1193548
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14771,BOI,SFO,149.2391304,248.993008,UA,0.823743627,259.1423519,UA,0.823743627,259.1423519
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14831,BOI,SJC,125.5434783,160.074632,AS,0.87012987,155.2929353,AS,0.87012987,155.2929353
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14831,BOI,SJC,125.5434783,160.074632,AS,0.87012987,155.2929353,DL,0.09004329,195.6971154
Table1a,2014,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,10713,14831,BOI,SJC,125.5434783,160.074632,AS,0.87012987,155.2929353,WN,0.036363636,187.6333333
Table1a,2014,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,10800,BOI,BUR,46.08695652,206.696934,WN,0.771226415,210.748318,AS,0.035377358,205.4
Table1a,2014,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12892,BOI,LAX,276.5217391,192.9272406,UA,0.428852201,210.2976169,AS,0.043632075,184.1504505
Table1a,2014,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,12954,BOI,LGB,10,179.5141304,DL,0.641304348,176.5169492,AS,0.054347826,244.98
Table1a,2014,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,13891,BOI,ONT,68.04347826,204.0894569,WN,0.678913738,202.3670588,AS,0.038338658,196.4791667
Table1a,2014,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,10713,14908,BOI,SNA,113.6956522,208.0832696,WN,0.502868069,200.2709125,AS,0.049713193,211.9846154
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11259,BOS,DAL,90.2173913,182.7398795,WN,0.9,182.4878179,DL,0.048192771,193.295
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11259,BOS,DAL,90.2173913,182.7398795,WN,0.9,182.4878179,UA,0.036144578,185.29
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11259,BOS,DAL,90.2173913,182.7398795,WN,0.9,182.4878179,WN,0.9,182.4878179
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,10721,11298,BOS,DFW,1469.565217,232.5948077,AA,0.680695266,242.9589047,AA,0.680695266,242.9589047
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,13296,11259,MHT,DAL,21.30434783,268.1239796,WN,0.984693878,264.0585492,WN,0.984693878,264.0585492
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,13296,11298,MHT,DFW,51.84782609,251.4207547,US,0.482180294,234.6834783,AA,0.052410901,355.324
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,14307,11259,PVD,DAL,27.2826087,222.7908367,WN,0.956175299,223.0408333,DL,0.039840637,231.12
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,14307,11259,PVD,DAL,27.2826087,222.7908367,WN,0.956175299,223.0408333,WN,0.956175299,223.0408333
Table1a,2014,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,14307,11298,PVD,DFW,78.15217391,245.2194715,US,0.585535466,232.4610451,AA,0.093184979,290.5402985
Table1a,2014,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,10721,14122,BOS,PIT,873.2608696,163.5276326,B6,0.495270102,155.0610706,B6,0.495270102,155.0610706
Table1a,2014,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,13296,14122,MHT,PIT,41.84782609,206.5262338,WN,0.428571429,193.0072727,DL,0.064935065,209.884
Table1a,2014,4,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,14307,14122,PVD,PIT,63.26086957,222.6410653,US,0.486254296,230.185159,DL,0.053264605,273.1032258
Table1a,2014,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,10721,11292,BOS,DEN,1418.369565,259.1756533,UA,0.320407694,316.9626884,AA,0.027664955,246.165374
Table1a,2014,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,13296,11292,MHT,DEN,85.2173913,265.5878827,WN,0.610969388,252.6916493,DL,0.107142857,286.4535714
Table1a,2014,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,14307,11292,PVD,DEN,88.15217391,272.8694205,WN,0.441430333,263.8854749,DL,0.120838471,239.45
Table1a,2014,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,10721,14107,BOS,PHX,954.5652174,266.8659075,US,0.563197449,279.1797816,AA,0.032908221,317.0570934
Table1a,2014,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,13296,14107,MHT,PHX,77.93478261,283.8527197,WN,0.60251046,277.91875,DL,0.086471409,290.5612903
Table1a,2014,4,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,14307,14107,PVD,PHX,106.7391304,288.9077393,WN,0.474541752,280.217382,DL,0.135437882,295.6233083
Table1a,2014,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,10721,14747,BOS,SEA,979.3478261,281.1000111,B6,0.391564928,258.6904478,AA,0.031631521,259.9038596
Table1a,2014,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,13296,14747,MHT,SEA,33.36956522,312.5400651,WN,0.459283388,311.5304965,DL,0.228013029,356.4057143
Table1a,2014,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,14307,14747,PVD,SEA,61.84782609,328.8103691,DL,0.335676626,332.9094241,DL,0.335676626,332.9094241
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,229.673913,157.7918126,WN,0.853762423,150.2970621,US,0.094178893,193.4366834
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,229.673913,157.7918126,WN,0.853762423,150.2970621,UA,0.017037388,223.1666667
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,229.673913,157.7918126,WN,0.853762423,150.2970621,DL,0.027449124,221.0241379
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,10874,BOS,CAK,229.673913,157.7918126,WN,0.853762423,150.2970621,WN,0.853762423,150.2970621
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,10721,11042,BOS,CLE,308.1521739,320.8275132,UA,0.682186949,356.8757497,AA,0.014109347,218.875
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,13296,10874,MHT,CAK,4.565217391,249.0833333,US,0.595238095,265.484,AA,0.023809524,338
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,13296,11042,MHT,CLE,26.84782609,264.2348178,WN,0.566801619,255.7128571,DL,0.044534413,265.6363636
Table1a,2014,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,14307,10874,PVD,CAK,5.108695652,214.8382979,US,0.638297872,225.2633333,DL,0.276595745,176.9846154
