Year,Quarter,carrier,carshare,carfare,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2012,3,WN,0.304529882,198.50125,Table 1a,93.8,148.22,93.8,148.22,30647,30721,CAK,BOS,549,285.5434783,152.6360183,FL,FL
2012,3,US,29.57746479,284.5176191,Table 1a,70.42,215.22,70.42,215.22,30647,30781,CAK,BTR,899,7.717391304,235.7160563,DL,DL
2012,3,WN,66.66666667,258.88625,Table 1a,66.67,258.89,66.67,258.89,30647,32575,CAK,BUR,2063,1.304347826,264.895,WN,WN
2012,3,US,2.339181287,355.05,Table 1a,93.57,228.04,93.57,228.04,30647,30849,CAK,BZN,1525,18.58695652,232.180117,F9,F9
2012,3,US,52.12765957,248.6297959,Table 1a,52.13,248.63,44.68,239.2,30647,30868,CAK,CAE,481,10.2173913,244.2753192,US,DL
2012,3,US,44.18604651,243.0405263,Table 1a,53.49,214.12,53.49,214.12,30647,30980,CAK,CHA,454,4.673913044,228.6213954,DL,DL
2012,3,WN,8.963585434,135.7175,Table 1a,58.54,141.94,58.54,141.94,30647,30994,CAK,CHS,558,38.80434783,166.902493,DL,WN
2012,3,UA,50,449.16,Table 1a,50,412.17,50,412.17,30647,31003,CAK,CID,537,1.304347826,430.665,DL,DL
2012,3,US,79.76878613,227.9622061,Table 1a,79.77,227.96,10.98,157.99,30647,31057,CAK,CLT,394,169.2391304,214.2454014,US,FL
2012,3,US,14.5631068,191.5066667,Table 1a,84.47,156.35,84.47,156.35,30647,31252,CAK,DAB,809,11.19565217,161.2195146,DL,DL
2012,3,US,86.03174603,160.9760517,Table 1a,86.03,160.98,86.03,160.98,30647,30852,CAK,DCA,274,34.23913044,163.4446349,US,US
2012,3,UA,37.5,254.015,Table 1a,37.5,248.5,37.5,248.5,30647,31337,CAK,DLH,674,1.739130435,234.131875,DL,DL
2012,3,US,3.370786517,368.3666667,Table 1a,47.19,163.06,47.19,163.06,30647,31423,CAK,DSM,638,9.673913044,192.0120225,FL,FL
2012,3,DL,100,246.7436842,Table 1a,100,246.74,100,246.74,30647,31295,CAK,DTW,133,4.130434783,246.7436842,DL,DL
2012,3,DL,100,214.2114286,Table 1a,100,214.21,100,214.21,30647,31481,CAK,ECP,768,3.043478261,214.2114286,DL,DL
2012,3,US,100,183.2065,Table 1a,100,183.21,100,183.21,30647,31617,CAK,EWN,469,2.173913044,183.2065,US,US
2012,3,WN,6.25,129.77,Table 1a,75,223.83,75,223.83,30647,31703,CAK,EWR,382,3.47826087,223.13,DL,WN
2012,3,FL,81.65680473,193.7335507,Table 1a,81.66,193.73,81.66,193.73,30647,31624,CAK,EYW,1127,18.36956522,199.8068639,FL,FL
2012,3,UA,84.61538462,276.6109091,Table 1a,84.62,276.61,84.62,276.61,30647,31637,CAK,FAR,870,1.413043478,266.2861539,UA,UA
2012,3,US,82.35294118,227.6226191,Table 1a,82.35,227.62,82.35,227.62,30647,31641,CAK,FAY,432,5.543478261,240.2958824,US,US
2012,3,WN,0.67114094,229.2525,Table 1a,69.3,178.89,69.3,178.89,30647,32467,CAK,FLL,1026,64.7826087,183.4794631,FL,FL
2012,3,US,100,200.595,Table 1a,100,200.6,100,200.6,30647,31699,CAK,FLO,474,2.173913044,200.595,US,US
2012,3,US,15,211.99,Table 1a,80,246.25,15,211.99,30647,31775,CAK,FSD,805,2.173913044,247.05,UA,US
2012,3,WN,3.174603175,297.975,Table 1a,84.92,255.47,84.92,255.47,30647,31884,CAK,GEG,1831,13.69565217,263.1326191,F9,UA
2012,3,US,43.66197183,250.7067742,Table 1a,54.93,204.23,54.93,204.23,30647,31973,CAK,GPT,841,7.717391304,224.2439437,DL,DL
2012,3,UA,21.42857143,206.1677778,Table 1a,78.57,235.34,21.43,206.17,30647,31977,CAK,GRB,420,4.565217391,229.0904762,DL,UA
2012,3,US,80.95238095,226.7988235,Table 1a,80.95,226.8,17.86,196.35,30647,31995,CAK,GSO,342,9.130434783,221.4777381,US,DL
2012,3,WN,4.026845638,174.4966667,Table 1a,53.69,220.05,37.58,193.02,30647,31871,CAK,GSP,417,16.19565217,207.6961745,US,WN
2012,3,US,98.86363636,224.6645977,Table 1a,98.86,224.66,98.86,224.66,30647,32124,CAK,HHH,601,9.565217391,224.3028409,US,US
2012,3,WN,4.545454546,179.090625,Table 1a,78.13,187.15,15.34,165.8,30647,31453,CAK,HOU,1100,38.26086957,183.4218182,FL,DL
2012,3,US,75,200.0783333,Table 1a,75,200.08,25,170.2,30647,31703,CAK,HPN,405,2.608695652,192.6079167,US,DL
2012,3,US,18.18181818,137.52,Table 1a,72.73,181.36,18.18,137.52,30647,30852,CAK,IAD,251,1.195652174,191.5381818,DL,US
2012,3,US,29.21108742,289.1540146,Table 1a,54.58,171.92,54.58,171.92,30647,31453,CAK,IAH,1085,50.97826087,217.1795949,DL,DL
2012,3,UA,8.73015873,280.7463636,Table 1a,60.32,250.03,60.32,250.03,30647,30928,CAK,ICT,885,13.69565217,265.3330952,FL,FL
2012,3,US,94.52054795,204.6824638,Table 1a,94.52,204.68,94.52,204.68,30647,32323,CAK,ILM,498,7.934782609,203.7141096,US,US
2012,3,WN,32.43243243,204.7566667,Table 1a,43.24,165.12,43.24,165.12,30647,32337,CAK,IND,269,4.02173913,188.3786487,DL,DL
2012,3,US,100,170.896,Table 1a,100,170.9,100,170.9,30647,31703,CAK,ISP,437,1.086956522,170.896,US,US
2012,3,US,38.98305085,231.1530435,Table 1a,61.02,199.9,61.02,199.9,30647,32448,CAK,JAN,762,6.413043478,212.0837288,DL,DL
2012,3,US,37.35177866,228.5471958,Table 1a,38.74,172.52,38.74,172.52,30647,31136,CAK,JAX,719,55,202.4266206,FL,FL
2012,3,US,44.82758621,210.0653846,Table 1a,44.83,210.07,41.38,164.21,30647,31703,CAK,JFK,402,3.152173913,179.957931,US,DL
2012,3,WN,31.09796187,166.9603383,Table 1a,33.46,178.01,31.1,166.96,30647,32211,CAK,LAS,1846,165.326087,180.0065615,F9,WN
2012,3,WN,15.5105973,171.858882,Table 1a,25.24,209.04,15.51,171.86,30647,32575,CAK,LAX,2073,112.826087,220.2095183,F9,WN
2012,3,WN,0.127291242,105.906,Table 1a,96.18,137.12,96.18,137.12,30647,31703,CAK,LGA,397,426.9565217,138.1818865,FL,WN
2012,3,WN,3.174603175,280.505,Table 1a,55.56,254.97,55.56,254.97,30647,32600,CAK,LIT,727,6.847826087,279.2811111,DL,DL
2012,3,WN,8.771929825,209.9128,Table 1a,36.14,195.28,27.02,179.84,30647,33198,CAK,MCI,711,30.97826087,199.3002456,DL,FL
2012,3,US,1.574585635,204.5549123,Table 1a,95.99,142.19,95.99,142.19,30647,31454,CAK,MCO,861,393.4782609,143.9063591,FL,FL
2012,3,WN,97.48677249,111.203365,Table 1a,97.49,111.2,97.49,111.2,30647,30977,CAK,MDW,333,82.17391304,113.3918783,WN,WN
2012,3,US,16.8,290.4903175,Table 1a,43.2,177.51,43.2,177.51,30647,33244,CAK,MEM,617,40.76086957,220.9122933,FL,FL
2012,3,US,63.82978723,248.945,Table 1a,63.83,248.95,36.17,175.53,30647,33277,CAK,MGM,654,5.108695652,222.3917021,US,DL
2012,3,WN,17.64705882,181.8566667,Table 1a,67.65,199.92,17.65,181.86,30647,30721,CAK,MHT,534,3.695652174,199.9452941,US,WN
2012,3,US,38.69047619,268.1447692,Table 1a,58.93,202.28,58.93,202.28,30647,32467,CAK,MIA,1044,18.26086957,226.9828571,DL,UA
2012,3,US,0.159489633,211.05,Table 1a,80.86,114.58,80.86,114.58,30647,33342,CAK,MKE,361,68.15217391,127.6545455,FL,FL
2012,3,UA,42.30769231,281.1672727,Table 1a,57.69,327.4,42.31,281.17,30647,33367,CAK,MLI,474,2.826086957,307.8376923,DL,UA
2012,3,UA,32.69230769,279.0632353,Table 1a,65.38,240.75,65.38,240.75,30647,33485,CAK,MSN,434,11.30434783,253.4435577,DL,DL
2012,3,WN,7.883817427,178.0813158,Table 1a,55.81,183.83,55.81,183.83,30647,31650,CAK,MSP,657,52.39130435,208.3659129,FL,WN
2012,3,WN,2.232142857,184.934,Table 1a,47.77,184.18,47.77,184.18,30647,33495,CAK,MSY,901,48.69565217,200.4262723,FL,UA
2012,3,US,86.20689655,248.2411,Table 1a,86.21,248.24,12.93,237.93,30647,31135,CAK,MYR,518,12.60869565,246.6225862,US,DL
2012,3,US,97.56097561,196.032,Table 1a,97.56,196.03,97.56,196.03,30647,33795,CAK,OAJ,469,4.456521739,197.5317073,US,US
2012,3,WN,85,328.9894118,Table 1a,85,328.99,85,328.99,30647,32457,CAK,OAK,2176,2.173913044,346.645,WN,WN
2012,3,WN,9.146341463,211.7053333,Table 1a,60.98,312.46,21.95,260.63,30647,33851,CAK,OKC,957,17.82608696,292.3758537,DL,WN
2012,3,WN,34.32835821,166.9008696,Table 1a,34.33,166.9,34.33,166.9,30647,33316,CAK,OMA,754,7.282608696,210.7379105,WN,WN
2012,3,US,20,596.582,Table 1a,52,352.31,52,352.31,30647,32575,CAK,ONT,2027,2.717391304,389.4396,DL,DL
2012,3,UA,94.18386492,206.5083068,Table 1a,94.18,206.51,94.18,206.51,30647,30977,CAK,ORD,343,57.93478261,207.1285741,UA,UA
2012,3,WN,3.649635037,155.012,Table 1a,83.21,226.02,12.41,172.47,30647,33667,CAK,ORF,396,14.89130435,218.4467153,US,WN
2012,3,US,27.75919732,215.3536145,Table 1a,35.79,193.06,34.45,172.65,30647,34027,CAK,PBI,984,32.5,191.9286622,DL,UA
2012,3,WN,6.772908367,264.4794118,Table 1a,68.53,273.81,68.53,273.81,30647,34057,CAK,PDX,2078,27.2826087,295.9050199,F9,WN
2012,3,US,100,186.22,Table 1a,100,186.22,100,186.22,30647,33667,CAK,PHF,373,3.152173913,186.22,US,US
2012,3,WN,0.557620818,170.3366667,Table 1a,89.03,276.02,89.03,276.02,30647,34100,CAK,PHL,335,58.47826087,266.4981227,US,WN
2012,3,US,4.946996466,319.4335714,Table 1a,66.08,189.01,66.08,189.01,30647,33728,CAK,PNS,789,30.76086957,204.5767138,FL,FL
2012,3,WN,21.73913044,248.182,Table 1a,63.04,228.85,63.04,228.85,30647,30721,CAK,PVD,524,5,241.5634783,US,US
2012,3,US,65.71428571,222.9269565,Table 1a,65.71,222.93,14.29,172.88,30647,34321,CAK,PWM,600,3.804347826,236.4597143,US,UA
2012,3,UA,76.92307692,357.263,Table 1a,76.92,357.26,15.38,192.05,30647,34457,CAK,RAP,1122,1.413043478,340.9753846,UA,DL
2012,3,WN,1.435406699,230.99,Table 1a,73.68,194.32,12.92,175.79,30647,34492,CAK,RDU,376,22.7173913,190.1063158,US,FL
2012,3,US,76.92307692,244.539,Table 1a,76.92,244.54,21.54,136.64,30647,34524,CAK,RIC,323,7.065217391,219.6603077,US,DL
2012,3,WN,73.33333333,307.0745455,Table 1a,73.33,307.07,73.33,307.07,30647,34570,CAK,RNO,2014,1.630434783,336.6626667,WN,WN
2012,3,WN,0.112359551,672.98,Table 1a,57.98,163.59,29.78,153.39,30647,31714,CAK,RSW,991,96.73913044,165.0258539,FL,DL
2012,3,WN,15.6996587,211.9691304,Table 1a,48.46,223.59,15.7,211.97,30647,33570,CAK,SAN,2045,63.69565217,238.7001024,F9,WN
2012,3,WN,7.661290323,156.8905263,Table 1a,49.19,219.32,49.19,219.32,30647,33214,CAK,SAT,1238,26.95652174,225.7790323,DL,WN
2012,3,US,30.39399625,195.6491975,Table 1a,64.92,159.82,64.92,159.82,30647,34685,CAK,SAV,606,57.93478261,170.877561,DL,UA
2012,3,WN,85,185.3441177,Table 1a,85,185.34,85,185.34,30647,33044,CAK,SDF,297,2.173913044,188.9905,WN,WN
2012,3,WN,7.188160677,166.3685294,Table 1a,31.82,198.34,31.82,198.34,30647,32457,CAK,SFO,2187,102.826087,218.0293658,F9,WN
2012,3,WN,37.03703704,291.598,Table 1a,37.04,291.6,37.04,291.6,30647,32457,CAK,SJC,2169,2.934782609,322.4874074,WN,WN
2012,3,WN,10.59322034,234.6292,Table 1a,62.29,233.34,62.29,233.34,30647,34614,CAK,SLC,1592,51.30434783,255.5067161,F9,F9
2012,3,WN,15.42857143,233.6192593,Table 1a,61.71,255.74,15.43,233.62,30647,33192,CAK,SMF,2123,19.02173913,262.7941143,F9,WN
2012,3,WN,10,269.6035294,Table 1a,66.47,286.31,10,269.6,30647,32575,CAK,SNA,2052,18.47826087,302.221,F9,WN
2012,3,US,25.625,205.5321951,Table 1a,46.88,179.98,46.88,179.98,30647,34986,CAK,SRQ,934,17.39130435,190.0629375,DL,DL
2012,3,WN,23.45132743,155.9309434,Table 1a,30.97,152.99,30.97,152.99,30647,31123,CAK,STL,498,24.56521739,193.9986283,FL,FL
2012,3,US,24.13793103,264.5514286,Table 1a,72.41,237.83,72.41,237.83,30647,35249,CAK,TLH,743,6.304347826,243.0715517,DL,DL
2012,3,WN,0.263273366,176.6466667,Table 1a,88.64,150.33,88.64,150.33,30647,33195,CAK,TPA,894,247.7173913,152.7133304,FL,FL
2012,3,WN,30.43478261,279.7614286,Table 1a,30.43,279.76,28.26,262.08,30647,34653,CAK,TUL,846,5,280.2158696,WN,US
2012,3,US,53.47222222,250.0450649,Table 1a,53.47,250.05,37.5,246.28,30647,35412,CAK,TYS,378,15.65217391,246.4643056,US,UA
2012,3,US,52.30769231,266.9817647,Table 1a,52.31,266.98,47.69,230.31,30647,31504,CAK,VPS,774,7.065217391,249.4910769,US,DL
2012,3,US,18.42105263,304.4171429,Table 1a,68.42,308.18,18.42,304.42,30647,31834,CAK,XNA,765,4.130434783,319.9973684,DL,US
2012,3,UA,91.66666667,299.5972727,Table 1a,91.67,299.6,91.67,299.6,30930,32575,CEC,BUR,613,1.304347826,289.0475,UA,UA
2012,3,UA,84.61538462,238.1450909,Table 1a,84.62,238.15,84.62,238.15,30930,32575,CEC,LAX,627,7.065217391,221.4344615,UA,UA
2012,3,UA,85.71428571,237.1743333,Table 1a,85.71,237.17,85.71,237.17,30930,32575,CEC,ONT,644,3.804347826,220.4385714,UA,UA
2012,3,UA,83.41013825,156.8866298,Table 1a,83.41,156.89,14.75,128.5,30930,32457,CEC,SFO,304,23.58695652,151.385576,UA,OO
2012,3,UA,100,197.9046667,Table 1a,100,197.9,100,197.9,30930,32575,CEC,SNA,658,1.630434783,197.9046667,UA,UA
2012,3,US,41.07142857,301.653913,Table 1a,41.07,301.65,36.31,294.23,30980,31703,CHA,EWR,718,18.26086957,302.3974405,US,DL
2012,3,US,43.67088608,185.4694203,Table 1a,54.43,211.83,43.67,185.47,30980,32467,CHA,FLL,687,17.17391304,201.6415823,DL,US
2012,3,DL,92.22222222,226.3074699,Table 1a,92.22,226.31,92.22,226.31,30980,31453,CHA,HOU,696,9.782608696,226.1278889,DL,DL
2012,3,US,10.78431373,258.8618182,Table 1a,81.37,171.38,81.37,171.38,30980,31703,CHA,HPN,751,11.08695652,189.8190196,DL,DL
2012,3,US,40.625,223.9305769,Table 1a,45.7,256.99,40.63,223.93,30980,31453,CHA,IAH,686,27.82608696,246.4873438,DL,US
2012,3,US,46.75324675,173.4622222,Table 1a,48.05,196.97,46.75,173.46,30980,31703,CHA,JFK,734,8.369565217,184.4041558,DL,US
2012,3,US,12.82051282,353.6946667,Table 1a,50.85,315.73,29.49,275.53,30980,32575,CHA,LAX,1888,25.43478261,310.0654701,DL,AA
2012,3,US,41.66666667,203.4712889,Table 1a,47.78,197.73,47.78,197.73,30980,31703,CHA,LGA,734,58.69565217,198.5817593,DL,DL
2012,3,US,27.27272727,250.8642857,Table 1a,68.83,300.99,27.27,250.86,30980,32467,CHA,MIA,701,8.369565217,282.9637662,DL,US
2012,3,US,18,308.5133333,Table 1a,42,275,42,275,30980,32575,CHA,ONT,1841,5.434782609,299.387,AA,AA
2012,3,G4,99.14893617,73.48137339,Table 1a,99.15,73.48,99.15,73.48,30980,33195,CHA,PIE,513,25.54347826,73.34659575,G4,G4
2012,3,US,19.06976744,336.7429268,Table 1a,51.16,295.3,21.86,271.06,30980,32457,CHA,SFO,2068,23.36956522,305.5832558,DL,AA
2012,3,UA,4.545454546,322.32,Table 1a,59.09,309.43,59.09,309.43,30980,32457,CHA,SJC,2046,2.391304348,381.8245455,AA,AA
2012,3,DL,72.46376812,339.5624,Table 1a,72.46,339.56,26.09,291.19,30980,32575,CHA,SNA,1861,7.5,325.795942,DL,AA
2012,3,US,40.65934066,209.1224324,Table 1a,53.85,297.63,40.66,209.12,30980,33195,CHA,TPA,511,19.7826087,259.6147802,DL,US
2012,3,US,39.0625,211.7692,Table 1a,57.81,261.04,39.06,211.77,30990,31703,CHO,EWR,289,6.956521739,246.615625,UA,US
2012,3,US,74.59016393,216.0554945,Table 1a,74.59,216.06,18.03,204.16,30990,32467,CHO,FLL,837,13.26086957,218.892541,US,DL
2012,3,DL,100,165.378,Table 1a,100,165.38,100,165.38,30990,31453,CHO,HOU,1128,2.717391304,165.378,DL,DL
2012,3,US,45.81673307,247.3868696,Table 1a,45.82,247.39,15.54,199.29,30990,31453,CHO,IAH,1117,27.2826087,227.4097211,US,DL
2012,3,US,38.46153846,242.496,Table 1a,38.46,242.5,38.46,242.5,30990,31703,CHO,JFK,304,1.413043478,245.1853846,US,US
2012,3,US,20.33333333,331.0954098,Table 1a,46,250.13,46,250.13,30990,32575,CHO,LAX,2239,32.60869565,276.0108,UA,UA
2012,3,US,72.39263804,258.5091525,Table 1a,72.39,258.51,11.04,217.89,30990,31703,CHO,LGA,305,17.7173913,280.4330675,US,DL
2012,3,US,74.54545455,260.5341463,Table 1a,74.55,260.53,74.55,260.53,30990,32467,CHO,MIA,857,5.97826087,265.0989091,US,US
2012,3,US,61.53846154,371.8925,Table 1a,61.54,371.89,61.54,371.89,30990,32575,CHO,ONT,2192,1.413043478,398.2546154,US,US
2012,3,US,22.10743802,322.8331776,Table 1a,59.92,260.3,59.92,260.3,30990,32457,CHO,SFO,2378,52.60869565,285.1322314,UA,UA
2012,3,US,6.666666667,528.7433333,Table 1a,40,416.58,37.78,352.97,30990,32575,CHO,SNA,2215,4.891304348,386.0366667,DL,AA
2012,3,US,72.62569832,203.9715385,Table 1a,72.63,203.97,72.63,203.97,30990,33195,CHO,TPA,739,19.45652174,217.3685475,US,US
2012,3,WN,41.66666667,298.496,Table 1a,41.67,298.5,29.17,285.33,30994,32575,CHS,BUR,2200,2.608695652,285.2533333,WN,US
2012,3,WN,1.151385928,172.9644444,Table 1a,76.59,207.69,76.59,207.69,30994,31703,CHS,EWR,628,254.8913044,210.2338337,UA,WN
2012,3,US,57.84883721,257.0949749,Table 1a,57.85,257.09,57.85,257.09,30994,32467,CHS,FLL,470,37.39130435,261.1692733,US,US
2012,3,WN,91.29213483,223.9992769,Table 1a,91.29,224,91.29,224,30994,31453,CHS,HOU,928,77.39130435,227.7909129,WN,WN
2012,3,US,70.67669173,239.2539362,Table 1a,70.68,239.25,25.56,223.31,30994,31703,CHS,HPN,663,14.45652174,231.725188,US,DL
2012,3,US,28.59007833,261.0622374,Table 1a,57.31,272.26,28.59,261.06,30994,31453,CHS,IAH,925,83.26086957,271.1374543,UA,US
2012,3,WN,82.0441989,182.7459596,Table 1a,82.04,182.75,82.04,182.75,30994,31703,CHS,ISP,666,39.34782609,188.6357459,WN,WN
2012,3,US,31.72413793,211.234058,Table 1a,54.94,207.95,54.94,207.95,30994,31703,CHS,JFK,636,47.2826087,204.1843678,DL,UA
2012,3,WN,12.43301179,270.3326724,Table 1a,43.09,343.06,12.43,270.33,30994,32575,CHS,LAX,2206,101.4130435,325.0017363,DL,WN
2012,3,WN,1.174934726,191.5538889,Table 1a,65.31,211.86,30.45,196.6,30994,31703,CHS,LGA,641,333.0434783,206.3246116,DL,WN
2012,3,US,26.91358025,245.4533945,Table 1a,39.75,225.62,39.75,225.62,30994,32467,CHS,MIA,489,44.02173913,232.0368395,AA,UA
2012,3,WN,70.14925373,347.3093617,Table 1a,70.15,347.31,70.15,347.31,30994,32457,CHS,OAK,2386,7.282608696,367.3120896,WN,WN
2012,3,WN,28.125,298.0783333,Table 1a,39.84,339.93,10.16,288.86,30994,32575,CHS,ONT,2159,13.91304348,331.4851563,DL,UA
2012,3,WN,2.777777778,214.7028571,Table 1a,68.25,317.71,21.03,261.54,30994,33667,CHS,ORF,351,27.39130435,297.1979762,US,WN
2012,3,US,53.7037037,278.4893103,Table 1a,53.7,278.49,53.7,278.49,30994,33667,CHS,PHF,354,5.869565217,289.9083333,US,US
2012,3,WN,5.440900563,250.3848276,Table 1a,36.49,250.14,36.49,250.14,30994,32457,CHS,SFO,2396,115.8695652,290.7242777,UA,UA
2012,3,WN,48.66666667,274.9415069,Table 1a,48.67,274.94,48.67,274.94,30994,32457,CHS,SJC,2373,16.30434783,326.0562,WN,WN
2012,3,WN,20.24793388,299.9297959,Table 1a,42.98,327.72,20.25,299.93,30994,32575,CHS,SNA,2178,26.30434783,328.5948347,DL,WN
2012,3,US,39.28571429,242.5963636,Table 1a,55.36,198.61,55.36,198.61,30994,31703,CHS,SWF,677,6.086956522,218.1817857,DL,DL
2012,3,US,45.51495017,289.8582482,Table 1a,45.51,289.86,41.86,269.93,30994,33195,CHS,TPA,370,32.7173913,279.0560797,US,DL
2012,3,UA,79.47368421,130.9438411,Table 1a,79.47,130.94,20.53,120.46,31002,32457,CIC,SFO,153,20.65217391,128.792579,UA,OO
2012,3,US,3.571428571,350.47,Table 1a,78.57,332.3,78.57,332.3,31003,32575,CID,BUR,1539,3.043478261,332.5117857,UA,UA
2012,3,US,5.099150142,236.7311111,Table 1a,52.69,271.37,18.7,256.12,31003,31703,CID,EWR,915,38.36956522,271.3145043,UA,US
2012,3,US,2.5,401.99,Table 1a,55,271.08,11.25,252.12,31003,32467,CID,FLL,1273,8.695652174,276.134875,DL,UA
2012,3,F9,2.857142857,317.99,Table 1a,82.86,379.04,82.86,379.04,31003,31453,CID,HOU,867,3.804347826,357.0111429,AA,F9
2012,3,UA,35.13513514,583.3123077,Table 1a,35.14,275.45,35.14,275.45,31003,31703,CID,HPN,934,4.02173913,425.9245946,AA,AA
2012,3,US,0.381679389,220.05,Table 1a,66.03,317.81,25.95,236.47,31003,31453,CID,IAH,845,28.47826087,299.233626,UA,US
2012,3,DL,54.16666667,410.1623077,Table 1a,54.17,410.16,33.33,227.47,31003,31703,CID,JFK,936,2.608695652,321.9008333,DL,AA
2012,3,US,1.816118048,223.72375,Table 1a,49.83,221.63,49.83,221.63,31003,32575,CID,LAX,1550,95.76086957,228.3374007,UA,UA
2012,3,US,4.31372549,320.4290909,Table 1a,34.12,306.03,32.16,285.65,31003,31703,CID,LGA,929,27.7173913,303.6965882,AA,UA
2012,3,US,2,284.525,Table 1a,63,322.93,63,322.93,31003,32467,CID,MIA,1286,10.86956522,325.7241,AA,US
2012,3,US,18.18181818,280,Table 1a,72.73,297.65,18.18,280,31003,32457,CID,OAK,1640,1.195652174,292.2036364,DL,US
2012,3,US,3.389830509,382.98,Table 1a,57.63,320.81,57.63,320.81,31003,32575,CID,ONT,1506,6.413043478,337.4672881,UA,UA
2012,3,G4,98.9010989,96.84853968,Table 1a,98.9,96.85,98.9,96.85,31003,33195,CID,PIE,1090,69.23913044,97.1299529,G4,G4
2012,3,US,2.01884253,289.5826667,Table 1a,52.22,262.59,52.22,262.59,31003,32457,CID,SFO,1650,80.76086957,269.3104442,UA,UA
2012,3,UA,24.74226804,481.0075,Table 1a,52.58,374.21,52.58,374.21,31003,32457,CID,SJC,1633,10.54347826,398.5110309,AA,AA
2012,3,UA,31.73652695,250.0664151,Table 1a,47.31,266.58,31.74,250.07,31003,32575,CID,SNA,1532,36.30434783,259.279012,AA,UA
2012,3,DL,100,277.94,Table 1a,100,277.94,100,277.94,31003,31703,CID,SWF,910,1.52173913,277.94,DL,DL
2012,3,US,0.8,219.01,Table 1a,49.6,337.71,38.4,329.77,31003,33195,CID,TPA,1090,13.58695652,327.87704,AA,US
2012,3,UA,78.62903226,147.9241026,Table 1a,78.63,147.92,21.37,134.29,31041,32575,CLD,LAX,86,26.95652174,145.0108871,UA,OO
2012,3,UA,84.21052632,165.55375,Table 1a,84.21,165.55,84.21,165.55,31041,32457,CLD,SFO,422,10.32608696,160.0614737,UA,UA
2012,3,UA,100,150.1552632,Table 1a,100,150.16,100,150.16,31041,32457,CLD,SJC,393,2.065217391,150.1552632,UA,UA
2012,3,WN,83.52476669,146.7972884,Table 1a,83.52,146.8,10.34,125.15,30647,30693,CLE,BNA,448,302.826087,147.3609763,WN,DL
2012,3,WN,3.164556962,325.214,Table 1a,74.68,341.65,74.68,341.65,30647,30713,CLE,BOI,1750,17.17391304,341.6525949,UA,WN
2012,3,WN,10.79976649,219.2301081,Table 1a,73.91,287.33,10.8,219.23,30647,30721,CLE,BOS,563,186.1956522,280.3681144,UA,WN
2012,3,US,23,276.6778261,Table 1a,37,361.29,23,276.68,30647,30781,CLE,BTR,912,10.86956522,330.4655,UA,US
2012,3,US,15.86715867,385.7167442,Table 1a,76.38,262.18,76.38,262.18,30647,30785,CLE,BTV,489,29.45652174,277.9557196,UA,UA
2012,3,WN,50,331.7646939,Table 1a,50,331.76,38.78,311.89,30647,32575,CLE,BUR,2042,10.65217391,325.6426531,WN,UA
2012,3,WN,81.16467577,127.393385,Table 1a,81.16,127.39,81.16,127.39,30647,30852,CLE,BWI,314,509.5652174,130.4486732,WN,WN
2012,3,UA,58.62068966,440.4952941,Table 1a,58.62,440.5,31.03,426.43,30647,30849,CLE,BZN,1492,3.152173913,421.5772414,UA,DL
2012,3,US,37.38317757,351.08275,Table 1a,37.38,351.08,30.84,280.17,30647,30868,CLE,CAE,517,11.63043478,317.2187851,US,UA
2012,3,US,26.61290323,223.6036364,Table 1a,66.94,202.5,66.94,202.5,30647,30980,CLE,CHA,476,13.47826087,213.5022581,DL,DL
2012,3,WN,18.26697892,227.9233333,Table 1a,37.24,241.92,23.19,221.05,30647,30994,CLE,CHS,595,46.41304348,234.6799063,US,DL
2012,3,US,10.28037383,324.9027273,Table 1a,50.47,336.36,10.28,324.9,30647,31003,CLE,CID,511,11.63043478,332.631215,UA,US
2012,3,US,75.48441449,315.0393304,Table 1a,75.48,315.04,16.93,283.62,30647,31057,CLE,CLT,430,129.0217391,306.9356529,US,UA
2012,3,US,29.50819672,194.4696296,Table 1a,68.31,161.05,68.31,161.05,30647,31252,CLE,DAB,844,19.89130435,170.5264481,DL,DL
2012,3,US,12.80276817,233.1263063,Table 1a,82.47,337.33,12.8,233.13,30647,30852,CLE,DCA,310,94.23913044,321.4382353,UA,US
2012,3,UA,50.37593985,333.2229851,Table 1a,50.38,333.22,50.38,333.22,30647,31337,CLE,DLH,636,14.45652174,348.4588722,UA,UA
2012,3,US,1.908396947,314.612,Table 1a,45.04,253.53,30.53,218.35,30647,31423,CLE,DSM,612,28.47826087,243.7549237,UA,DL
2012,3,DL,100,213.9381333,Table 1a,100,213.94,100,213.94,30647,31295,CLE,DTW,95,16.30434783,213.9381333,DL,DL
2012,3,WN,44.84848485,208.5343243,Table 1a,55.15,218.99,44.85,208.53,30647,31481,CLE,ECP,793,17.93478261,214.3029091,DL,WN
2012,3,US,4.098360656,294.02,Table 1a,87.7,293.16,87.7,293.16,30647,31603,CLE,EUG,2090,13.26086957,292.6036885,UA,UA
2012,3,US,64.95726496,168.7202632,Table 1a,64.96,168.72,17.95,146.74,30647,31617,CLE,EWN,509,12.7173913,163.2451282,US,UA
2012,3,WN,6.920178143,171.5721287,Table 1a,88.97,320.58,88.97,320.58,30647,31703,CLE,EWR,404,317.2826087,308.3476156,UA,WN
